season,race_name,circuitId,driver,constructor,qualifying_position,final_position,podium
2019,Spanish Grand Prix,4,BOT,Mercedes,1,2,1
2019,Spanish Grand Prix,4,VER,Red Bull,4,3,1
2019,Spanish Grand Prix,4,VET,Ferrari,3,4,0
2019,Spanish Grand Prix,4,LEC,Ferrari,5,5,0
2019,Spanish Grand Prix,4,GAS,Red Bull,6,6,0
2019,Spanish Grand Prix,4,MAG,Haas F1 Team,8,7,0
2019,Spanish Grand Prix,4,SAI,McLaren,12,8,0
2019,Spanish Grand Prix,4,KVY,Toro Rosso,9,9,0
2019,Spanish Grand Prix,4,GRO,Haas F1 Team,7,10,0
2019,Spanish Grand Prix,4,ALB,Toro Rosso,11,11,0
2019,Spanish Grand Prix,4,RIC,Renault,13,12,0
2019,Spanish Grand Prix,4,HUL,Renault,11,13,0
2019,Spanish Grand Prix,4,RAI,Alfa Romeo,14,14,0
2019,Spanish Grand Prix,4,PER,Racing Point,15,15,0
2019,Spanish Grand Prix,4,GIO,Alfa Romeo,18,16,0
2019,Spanish Grand Prix,4,RUS,Williams,19,17,0
2019,Spanish Grand Prix,4,KUB,Williams,17,18,0
2019,Spanish Grand Prix,4,STR,Racing Point,16,R,0
2019,Spanish Grand Prix,4,NOR,McLaren,10,R,0
2019,Monaco Grand Prix,6,HAM,Mercedes,1,1,1
2019,Monaco Grand Prix,6,VET,Ferrari,4,2,1
2019,Monaco Grand Prix,6,BOT,Mercedes,2,3,1
2019,Monaco Grand Prix,6,VER,Red Bull,3,4,0
2019,Monaco Grand Prix,6,GAS,Red Bull,8,5,0
2019,Monaco Grand Prix,6,SAI,McLaren,9,6,0
2019,Monaco Grand Prix,6,KVY,Toro Rosso,7,7,0
2019,Monaco Grand Prix,6,ALB,Toro Rosso,10,8,0
2019,Monaco Grand Prix,6,RIC,Renault,6,9,0
2019,Monaco Grand Prix,6,GRO,Haas F1 Team,13,10,0
2019,Monaco Grand Prix,6,NOR,McLaren,12,11,0
2019,Monaco Grand Prix,6,MAG,Haas F1 Team,5,14,0
2019,Monaco Grand Prix,6,PER,Racing Point,16,12,0
2019,Monaco Grand Prix,6,HUL,Renault,11,13,0
2019,Monaco Grand Prix,6,RUS,Williams,19,15,0
2019,Monaco Grand Prix,6,STR,Racing Point,17,16,0
2019,Monaco Grand Prix,6,RAI,Alfa Romeo,14,17,0
2019,Monaco Grand Prix,6,KUB,Williams,20,18,0
2019,Monaco Grand Prix,6,GIO,Alfa Romeo,18,19,0
2019,Monaco Grand Prix,6,LEC,Ferrari,15,R,0
2019,Canadian Grand Prix,7,HAM,Mercedes,2,1,1
2019,Canadian Grand Prix,7,VET,Ferrari,1,2,1
2019,Canadian Grand Prix,7,LEC,Ferrari,3,3,1
2019,Canadian Grand Prix,7,BOT,Mercedes,6,4,0
2019,Canadian Grand Prix,7,VER,Red Bull,9,5,0
2019,Canadian Grand Prix,7,RIC,Renault,4,6,0
2019,Canadian Grand Prix,7,HUL,Renault,7,7,0
2019,Canadian Grand Prix,7,GAS,Red Bull,5,8,0
2019,Canadian Grand Prix,7,STR,Racing Point,17,9,0
2019,Canadian Grand Prix,7,KVY,Toro Rosso,10,10,0
2019,Canadian Grand Prix,7,SAI,McLaren,11,11,0
2019,Canadian Grand Prix,7,PER,Racing Point,15,12,0
2019,Canadian Grand Prix,7,GIO,Alfa Romeo,12,13,0
2019,Canadian Grand Prix,7,GRO,Haas F1 Team,14,14,0
2019,Canadian Grand Prix,7,RAI,Alfa Romeo,16,15,0
2019,Canadian Grand Prix,7,RUS,Williams,18,16,0
2019,Canadian Grand Prix,7,MAG,Haas F1 Team,11,17,0
2019,Canadian Grand Prix,7,KUB,Williams,19,18,0
2019,Canadian Grand Prix,7,ALB,Toro Rosso,13,R,0
2019,Canadian Grand Prix,7,NOR,McLaren,8,R,0
2019,French Grand Prix,34,HAM,Mercedes,1,1,1
2019,French Grand Prix,34,BOT,Mercedes,2,2,1
2019,French Grand Prix,34,LEC,Ferrari,3,3,1
2019,French Grand Prix,34,VER,Red Bull,4,4,0
2019,French Grand Prix,34,VET,Ferrari,7,5,0
2019,French Grand Prix,34,SAI,McLaren,6,6,0
2019,French Grand Prix,34,RAI,Alfa Romeo,12,7,0
2019,French Grand Prix,34,HUL,Renault,13,8,0
2019,French Grand Prix,34,NOR,McLaren,5,9,0
2019,French Grand Prix,34,GAS,Red Bull,9,10,0
2019,French Grand Prix,34,RIC,Renault,8,11,0
2019,French Grand Prix,34,PER,Racing Point,14,12,0
2019,French Grand Prix,34,STR,Racing Point,17,13,0
2019,French Grand Prix,34,KVY,Toro Rosso,19,14,0
2019,French Grand Prix,34,ALB,Toro Rosso,11,15,0
2019,French Grand Prix,34,GIO,Alfa Romeo,10,16,0
2019,French Grand Prix,34,MAG,Haas F1 Team,15,17,0
2019,French Grand Prix,34,KUB,Williams,18,18,0
2019,French Grand Prix,34,RUS,Williams,20,19,0
2019,French Grand Prix,34,GRO,Haas F1 Team,16,20,0
2019,Austrian Grand Prix,70,VER,Red Bull,2,1,1
2019,Austrian Grand Prix,70,LEC,Ferrari,1,2,1
2019,Austrian Grand Prix,70,BOT,Mercedes,3,3,1
2019,Austrian Grand Prix,70,VET,Ferrari,9,4,0
2019,Austrian Grand Prix,70,HAM,Mercedes,4,5,0
2019,Austrian Grand Prix,70,NOR,McLaren,5,6,0
2019,Austrian Grand Prix,70,GAS,Red Bull,8,7,0
2019,Austrian Grand Prix,70,SAI,McLaren,19,8,0
2019,Austrian Grand Prix,70,RAI,Alfa Romeo,6,9,0
2019,Austrian Grand Prix,70,GIO,Alfa Romeo,7,10,0
2019,Austrian Grand Prix,70,PER,Racing Point,13,11,0
2019,Austrian Grand Prix,70,RIC,Renault,12,12,0
2019,Austrian Grand Prix,70,HUL,Renault,15,13,0
2019,Austrian Grand Prix,70,STR,Racing Point,14,14,0
2019,Austrian Grand Prix,70,ALB,Toro Rosso,18,15,0
2019,Austrian Grand Prix,70,GRO,Haas F1 Team,11,16,0
2019,Austrian Grand Prix,70,KVY,Toro Rosso,16,17,0
2019,Austrian Grand Prix,70,RUS,Williams,11,18,0
2019,Austrian Grand Prix,70,MAG,Haas F1 Team,10,19,0
2019,Austrian Grand Prix,70,KUB,Williams,17,20,0
2019,British Grand Prix,9,HAM,Mercedes,2,1,1
2019,British Grand Prix,9,BOT,Mercedes,1,2,1
2019,British Grand Prix,9,LEC,Ferrari,3,3,1
2019,British Grand Prix,9,GAS,Red Bull,5,4,0
2019,British Grand Prix,9,VER,Red Bull,4,5,0
2019,British Grand Prix,9,SAI,McLaren,13,6,0
2019,British Grand Prix,9,RIC,Renault,7,7,0
2019,British Grand Prix,9,RAI,Alfa Romeo,12,8,0
2019,British Grand Prix,9,KVY,Toro Rosso,17,9,0
2019,British Grand Prix,9,HUL,Renault,10,10,0
2019,British Grand Prix,9,NOR,McLaren,8,11,0
2019,British Grand Prix,9,ALB,Toro Rosso,9,12,0
2019,British Grand Prix,9,STR,Racing Point,18,13,0
2019,British Grand Prix,9,RUS,Williams,19,14,0
2019,British Grand Prix,9,KUB,Williams,20,15,0
2019,British Grand Prix,9,VET,Ferrari,6,16,0
2019,British Grand Prix,9,PER,Racing Point,15,17,0
2019,British Grand Prix,9,GIO,Alfa Romeo,11,R,0
2019,British Grand Prix,9,GRO,Haas F1 Team,14,R,0
2019,British Grand Prix,9,MAG,Haas F1 Team,16,R,0
2019,German Grand Prix,10,VER,Red Bull,2,1,1
2019,German Grand Prix,10,VET,Ferrari,20,2,1
2019,German Grand Prix,10,KVY,Toro Rosso,14,3,1
2019,German Grand Prix,10,STR,Racing Point,15,4,0
2019,German Grand Prix,10,SAI,McLaren,7,5,0
2019,German Grand Prix,10,ALB,Toro Rosso,16,6,0
2019,German Grand Prix,10,GRO,Haas F1 Team,6,7,0
2019,German Grand Prix,10,MAG,Haas F1 Team,12,8,0
2019,German Grand Prix,10,HAM,Mercedes,1,9,0
2019,German Grand Prix,10,KUB,Williams,18,10,0
2019,German Grand Prix,10,RUS,Williams,17,11,0
2019,German Grand Prix,10,RAI,Alfa Romeo,5,12,0
2019,German Grand Prix,10,GIO,Alfa Romeo,11,13,0
2019,German Grand Prix,10,GAS,Red Bull,4,14,0
2019,German Grand Prix,10,BOT,Mercedes,3,R,0
2019,German Grand Prix,10,HUL,Renault,9,R,0
2019,German Grand Prix,10,LEC,Ferrari,10,R,0
2019,German Grand Prix,10,NOR,McLaren,19,R,0
2019,German Grand Prix,10,RIC,Renault,13,R,0
2019,German Grand Prix,10,PER,Racing Point,8,R,0
2019,Hungarian Grand Prix,11,HAM,Mercedes,3,1,1
2019,Hungarian Grand Prix,11,VER,Red Bull,1,2,1
2019,Hungarian Grand Prix,11,VET,Ferrari,5,3,1
2019,Hungarian Grand Prix,11,LEC,Ferrari,4,4,0
2019,Hungarian Grand Prix,11,SAI,McLaren,8,5,0
2019,Hungarian Grand Prix,11,GAS,Red Bull,6,6,0
2019,Hungarian Grand Prix,11,RAI,Alfa Romeo,10,7,0
2019,Hungarian Grand Prix,11,BOT,Mercedes,2,8,0
2019,Hungarian Grand Prix,11,NOR,McLaren,7,9,0
2019,Hungarian Grand Prix,11,ALB,Toro Rosso,12,10,0
2019,Hungarian Grand Prix,11,PER,Racing Point,16,11,0
2019,Hungarian Grand Prix,11,HUL,Renault,11,12,0
2019,Hungarian Grand Prix,11,MAG,Haas F1 Team,14,13,0
2019,Hungarian Grand Prix,11,RIC,Renault,20,14,0
2019,Hungarian Grand Prix,11,KVY,Toro Rosso,13,15,0
2019,Hungarian Grand Prix,11,RUS,Williams,15,16,0
2019,Hungarian Grand Prix,11,STR,Racing Point,18,17,0
2019,Hungarian Grand Prix,11,GIO,Alfa Romeo,17,18,0
2019,Hungarian Grand Prix,11,KUB,Williams,19,19,0
2019,Hungarian Grand Prix,11,GRO,Haas F1 Team,9,R,0
2019,Belgian Grand Prix,13,LEC,Ferrari,1,1,1
2019,Belgian Grand Prix,13,HAM,Mercedes,3,2,1
2019,Belgian Grand Prix,13,BOT,Mercedes,4,3,1
2019,Belgian Grand Prix,13,VET,Ferrari,2,4,0
2019,Belgian Grand Prix,13,ALB,Red Bull,17,5,0
2019,Belgian Grand Prix,13,PER,Racing Point,7,6,0
2019,Belgian Grand Prix,13,KVY,Toro Rosso,19,7,0
2019,Belgian Grand Prix,13,HUL,Renault,12,8,0
2019,Belgian Grand Prix,13,GAS,Toro Rosso,13,9,0
2019,Belgian Grand Prix,13,STR,Racing Point,16,10,0
2019,Belgian Grand Prix,13,NOR,McLaren,11,11,0
2019,Belgian Grand Prix,13,MAG,Haas F1 Team,8,12,0
2019,Belgian Grand Prix,13,GRO,Haas F1 Team,9,13,0
2019,Belgian Grand Prix,13,RIC,Renault,10,14,0
2019,Belgian Grand Prix,13,RUS,Williams,14,15,0
2019,Belgian Grand Prix,13,RAI,Alfa Romeo,6,16,0
2019,Belgian Grand Prix,13,KUB,Williams,11,17,0
2019,Belgian Grand Prix,13,GIO,Alfa Romeo,18,18,0
2019,Belgian Grand Prix,13,SAI,McLaren,15,R,0
2019,Belgian Grand Prix,13,VER,Red Bull,5,R,0
2019,Italian Grand Prix,14,LEC,Ferrari,1,1,1
2019,Italian Grand Prix,14,BOT,Mercedes,3,2,1
2019,Italian Grand Prix,14,HAM,Mercedes,2,3,1
2019,Italian Grand Prix,14,RIC,Renault,5,4,0
2019,Italian Grand Prix,14,HUL,Renault,6,5,0
2019,Italian Grand Prix,14,ALB,Red Bull,8,6,0
2019,Italian Grand Prix,14,PER,Racing Point,18,7,0
2019,Italian Grand Prix,14,VER,Red Bull,19,8,0
2019,Italian Grand Prix,14,GIO,Alfa Romeo,10,9,0
2019,Italian Grand Prix,14,NOR,McLaren,16,10,0
2019,Italian Grand Prix,14,GAS,Toro Rosso,17,11,0
2019,Italian Grand Prix,14,STR,Racing Point,9,12,0
2019,Italian Grand Prix,14,VET,Ferrari,4,13,0
2019,Italian Grand Prix,14,RUS,Williams,14,14,0
2019,Italian Grand Prix,14,RAI,Alfa Romeo,11,15,0
2019,Italian Grand Prix,14,GRO,Haas F1 Team,13,16,0
2019,Italian Grand Prix,14,KUB,Williams,15,17,0
2019,Italian Grand Prix,14,MAG,Haas F1 Team,11,R,0
2019,Italian Grand Prix,14,KVY,Toro Rosso,12,R,0
2019,Italian Grand Prix,14,SAI,McLaren,7,R,0
2019,Singapore Grand Prix,15,VET,Ferrari,3,1,1
2019,Singapore Grand Prix,15,LEC,Ferrari,1,2,1
2019,Singapore Grand Prix,15,VER,Red Bull,4,3,1
2019,Singapore Grand Prix,15,HAM,Mercedes,2,4,0
2019,Singapore Grand Prix,15,BOT,Mercedes,5,5,0
2019,Singapore Grand Prix,15,ALB,Red Bull,6,6,0
2019,Singapore Grand Prix,15,NOR,McLaren,9,7,0
2019,Singapore Grand Prix,15,GAS,Toro Rosso,11,8,0
2019,Singapore Grand Prix,15,HUL,Renault,8,9,0
2019,Singapore Grand Prix,15,GIO,Alfa Romeo,10,10,0
2019,Singapore Grand Prix,15,GRO,Haas F1 Team,17,11,0
2019,Singapore Grand Prix,15,SAI,McLaren,7,12,0
2019,Singapore Grand Prix,15,STR,Racing Point,16,13,0
2019,Singapore Grand Prix,15,RIC,Renault,20,14,0
2019,Singapore Grand Prix,15,KVY,Toro Rosso,14,15,0
2019,Singapore Grand Prix,15,KUB,Williams,19,16,0
2019,Singapore Grand Prix,15,MAG,Haas F1 Team,13,17,0
2019,Singapore Grand Prix,15,RAI,Alfa Romeo,12,R,0
2019,Singapore Grand Prix,15,PER,Racing Point,15,R,0
2019,Singapore Grand Prix,15,RUS,Williams,18,R,0
2019,Russian Grand Prix,71,HAM,Mercedes,2,1,1
2019,Russian Grand Prix,71,BOT,Mercedes,4,2,1
2019,Russian Grand Prix,71,LEC,Ferrari,1,3,1
2019,Russian Grand Prix,71,VER,Red Bull,9,4,0
2019,Russian Grand Prix,71,ALB,Red Bull,11,5,0
2019,Russian Grand Prix,71,SAI,McLaren,5,6,0
2019,Russian Grand Prix,71,PER,Racing Point,11,7,0
2019,Russian Grand Prix,71,NOR,McLaren,7,8,0
2019,Russian Grand Prix,71,MAG,Haas F1 Team,13,9,0
2019,Russian Grand Prix,71,HUL,Renault,6,10,0
2019,Russian Grand Prix,71,STR,Racing Point,14,11,0
2019,Russian Grand Prix,71,KVY,Toro Rosso,19,12,0
2019,Russian Grand Prix,71,RAI,Alfa Romeo,15,13,0
2019,Russian Grand Prix,71,GAS,Toro Rosso,16,14,0
2019,Russian Grand Prix,71,GIO,Alfa Romeo,12,15,0
2019,Russian Grand Prix,71,KUB,Williams,18,R,0
2019,Russian Grand Prix,71,RUS,Williams,17,R,0
2019,Russian Grand Prix,71,VET,Ferrari,3,R,0
2019,Russian Grand Prix,71,RIC,Renault,10,R,0
2019,Russian Grand Prix,71,GRO,Haas F1 Team,8,R,0
2019,Japanese Grand Prix,22,BOT,Mercedes,3,1,1
2019,Japanese Grand Prix,22,VET,Ferrari,1,2,1
2019,Japanese Grand Prix,22,HAM,Mercedes,4,3,1
2019,Japanese Grand Prix,22,ALB,Red Bull,6,4,0
2019,Japanese Grand Prix,22,SAI,McLaren,7,5,0
2019,Japanese Grand Prix,22,LEC,Ferrari,2,6,0
2019,Japanese Grand Prix,22,GAS,Toro Rosso,9,7,0
2019,Japanese Grand Prix,22,PER,Racing Point,17,8,0
2019,Japanese Grand Prix,22,STR,Racing Point,12,9,0
2019,Japanese Grand Prix,22,KVY,Toro Rosso,14,10,0
2019,Japanese Grand Prix,22,NOR,McLaren,8,11,0
2019,Japanese Grand Prix,22,RAI,Alfa Romeo,13,12,0
2019,Japanese Grand Prix,22,GRO,Haas F1 Team,10,13,0
2019,Japanese Grand Prix,22,GIO,Alfa Romeo,11,14,0
2019,Japanese Grand Prix,22,MAG,Haas F1 Team,19,15,0
2019,Japanese Grand Prix,22,RUS,Williams,18,16,0
2019,Japanese Grand Prix,22,KUB,Williams,11,17,0
2019,Japanese Grand Prix,22,VER,Red Bull,5,R,0
2019,Japanese Grand Prix,22,RIC,Renault,16,D,0
2019,Japanese Grand Prix,22,HUL,Renault,15,D,0
2019,Mexican Grand Prix,32,HAM,Mercedes,3,1,1
2019,Mexican Grand Prix,32,VET,Ferrari,2,2,1
2019,Mexican Grand Prix,32,BOT,Mercedes,6,3,1
2019,Mexican Grand Prix,32,LEC,Ferrari,1,4,0
2019,Mexican Grand Prix,32,ALB,Red Bull,5,5,0
2019,Mexican Grand Prix,32,VER,Red Bull,4,6,0
2019,Mexican Grand Prix,32,PER,Racing Point,11,7,0
2019,Mexican Grand Prix,32,RIC,Renault,13,8,0
2019,Mexican Grand Prix,32,GAS,Toro Rosso,10,9,0
2019,Mexican Grand Prix,32,HUL,Renault,12,10,0
2019,Mexican Grand Prix,32,KVY,Toro Rosso,9,11,0
2019,Mexican Grand Prix,32,STR,Racing Point,16,12,0
2019,Mexican Grand Prix,32,SAI,McLaren,7,13,0
2019,Mexican Grand Prix,32,GIO,Alfa Romeo,15,14,0
2019,Mexican Grand Prix,32,MAG,Haas F1 Team,17,15,0
2019,Mexican Grand Prix,32,RUS,Williams,19,16,0
2019,Mexican Grand Prix,32,GRO,Haas F1 Team,18,17,0
2019,Mexican Grand Prix,32,KUB,Williams,20,18,0
2019,Mexican Grand Prix,32,RAI,Alfa Romeo,14,R,0
2019,Mexican Grand Prix,32,NOR,McLaren,8,R,0
2020,Austrian Grand Prix,70,BOT,Mercedes,1,1,1
2019,United States Grand Prix,69,BOT,Mercedes,1,1,1
2019,United States Grand Prix,69,HAM,Mercedes,5,2,1
2019,United States Grand Prix,69,VER,Red Bull,3,3,1
2019,United States Grand Prix,69,LEC,Ferrari,4,4,0
2019,United States Grand Prix,69,ALB,Red Bull,6,5,0
2019,United States Grand Prix,69,RIC,Renault,9,6,0
2019,United States Grand Prix,69,NOR,McLaren,8,7,0
2019,United States Grand Prix,69,SAI,McLaren,7,8,0
2019,United States Grand Prix,69,HUL,Renault,11,9,0
2019,United States Grand Prix,69,PER,Racing Point,11,10,0
2019,United States Grand Prix,69,RAI,Alfa Romeo,17,11,0
2019,United States Grand Prix,69,KVY,Toro Rosso,13,12,0
2019,United States Grand Prix,69,STR,Racing Point,14,13,0
2019,United States Grand Prix,69,GIO,Alfa Romeo,16,14,0
2019,United States Grand Prix,69,GRO,Haas F1 Team,15,15,0
2019,United States Grand Prix,69,GAS,Toro Rosso,10,16,0
2019,United States Grand Prix,69,RUS,Williams,18,17,0
2019,United States Grand Prix,69,MAG,Haas F1 Team,12,18,0
2019,United States Grand Prix,69,KUB,Williams,19,R,0
2019,United States Grand Prix,69,VET,Ferrari,2,R,0
2019,Brazilian Grand Prix,18,VER,Red Bull,1,1,1
2019,Brazilian Grand Prix,18,GAS,Toro Rosso,6,2,1
2019,Brazilian Grand Prix,18,SAI,McLaren,20,3,1
2019,Brazilian Grand Prix,18,RAI,Alfa Romeo,8,4,0
2019,Brazilian Grand Prix,18,GIO,Alfa Romeo,12,5,0
2019,Brazilian Grand Prix,18,RIC,Renault,11,6,0
2019,Brazilian Grand Prix,18,HAM,Mercedes,3,7,0
2019,Brazilian Grand Prix,18,NOR,McLaren,10,8,0
2019,Brazilian Grand Prix,18,PER,Racing Point,15,9,0
2019,Brazilian Grand Prix,18,KVY,Toro Rosso,16,10,0
2019,Brazilian Grand Prix,18,MAG,Haas F1 Team,9,11,0
2019,Brazilian Grand Prix,18,RUS,Williams,18,12,0
2019,Brazilian Grand Prix,18,GRO,Haas F1 Team,7,13,0
2019,Brazilian Grand Prix,18,ALB,Red Bull,5,14,0
2019,Brazilian Grand Prix,18,HUL,Renault,13,15,0
2019,Brazilian Grand Prix,18,KUB,Williams,19,16,0
2019,Brazilian Grand Prix,18,VET,Ferrari,2,17,0
2019,Brazilian Grand Prix,18,LEC,Ferrari,14,18,0
2019,Brazilian Grand Prix,18,STR,Racing Point,17,19,0
2019,Brazilian Grand Prix,18,BOT,Mercedes,4,R,0
2019,Abu Dhabi Grand Prix,24,HAM,Mercedes,1,1,1
2019,Abu Dhabi Grand Prix,24,VER,Red Bull,2,2,1
2019,Abu Dhabi Grand Prix,24,LEC,Ferrari,3,3,1
2019,Abu Dhabi Grand Prix,24,BOT,Mercedes,20,4,0
2019,Abu Dhabi Grand Prix,24,VET,Ferrari,4,5,0
2019,Abu Dhabi Grand Prix,24,ALB,Red Bull,5,6,0
2019,Abu Dhabi Grand Prix,24,PER,Racing Point,10,7,0
2019,Abu Dhabi Grand Prix,24,NOR,McLaren,6,8,0
2019,Abu Dhabi Grand Prix,24,KVY,Toro Rosso,13,9,0
2019,Abu Dhabi Grand Prix,24,SAI,McLaren,8,10,0
2019,Abu Dhabi Grand Prix,24,RIC,Renault,7,11,0
2019,Abu Dhabi Grand Prix,24,HUL,Renault,9,12,0
2019,Abu Dhabi Grand Prix,24,RAI,Alfa Romeo,17,13,0
2019,Abu Dhabi Grand Prix,24,MAG,Haas F1 Team,14,14,0
2019,Abu Dhabi Grand Prix,24,GRO,Haas F1 Team,15,15,0
2019,Abu Dhabi Grand Prix,24,GIO,Alfa Romeo,16,16,0
2019,Abu Dhabi Grand Prix,24,RUS,Williams,18,17,0
2019,Abu Dhabi Grand Prix,24,GAS,Toro Rosso,11,18,0
2019,Abu Dhabi Grand Prix,24,KUB,Williams,19,19,0
2019,Abu Dhabi Grand Prix,24,STR,Racing Point,12,R,0
2020,Austrian Grand Prix,70,LEC,Ferrari,7,2,1
2020,Austrian Grand Prix,70,NOR,McLaren,3,3,1
2020,Austrian Grand Prix,70,HAM,Mercedes,5,4,0
2020,Austrian Grand Prix,70,SAI,McLaren,8,5,0
2020,Austrian Grand Prix,70,PER,Racing Point,6,6,0
2020,Austrian Grand Prix,70,GAS,AlphaTauri,12,7,0
2020,Austrian Grand Prix,70,OCO,Renault,14,8,0
2020,Austrian Grand Prix,70,GIO,Alfa Romeo,18,9,0
2020,Austrian Grand Prix,70,VET,Ferrari,11,10,0
2020,Austrian Grand Prix,70,LAT,Williams,20,11,0
2020,Austrian Grand Prix,70,KVY,AlphaTauri,13,12,0
2020,Austrian Grand Prix,70,ALB,Red Bull,4,13,0
2020,Austrian Grand Prix,70,RAI,Alfa Romeo,19,R,0
2020,Austrian Grand Prix,70,RUS,Williams,17,R,0
2020,Austrian Grand Prix,70,GRO,Haas F1 Team,15,R,0
2020,Austrian Grand Prix,70,MAG,Haas F1 Team,16,R,0
2020,Austrian Grand Prix,70,STR,Racing Point,9,R,0
2020,Austrian Grand Prix,70,RIC,Renault,10,R,0
2020,Austrian Grand Prix,70,VER,Red Bull,2,R,0
2020,Styrian Grand Prix,70,HAM,Mercedes,1,1,1
2020,Styrian Grand Prix,70,BOT,Mercedes,4,2,1
2020,Styrian Grand Prix,70,VER,Red Bull,2,3,1
2020,Styrian Grand Prix,70,ALB,Red Bull,6,4,0
2020,Styrian Grand Prix,70,NOR,McLaren,9,5,0
2020,Styrian Grand Prix,70,PER,Racing Point,17,6,0
2020,Styrian Grand Prix,70,STR,Racing Point,12,7,0
2020,Styrian Grand Prix,70,RIC,Renault,8,8,0
2020,Styrian Grand Prix,70,SAI,McLaren,3,9,0
2020,Styrian Grand Prix,70,KVY,AlphaTauri,13,10,0
2020,Styrian Grand Prix,70,RAI,Alfa Romeo,16,11,0
2020,Styrian Grand Prix,70,MAG,Haas F1 Team,15,12,0
2020,Styrian Grand Prix,70,GRO,Haas F1 Team,11,13,0
2020,Styrian Grand Prix,70,GIO,Alfa Romeo,19,14,0
2020,Styrian Grand Prix,70,GAS,AlphaTauri,7,15,0
2020,Styrian Grand Prix,70,RUS,Williams,11,16,0
2020,Styrian Grand Prix,70,LAT,Williams,18,17,0
2020,Styrian Grand Prix,70,OCO,Renault,5,R,0
2020,Styrian Grand Prix,70,LEC,Ferrari,14,R,0
2020,Styrian Grand Prix,70,VET,Ferrari,10,R,0
2020,Hungarian Grand Prix,11,HAM,Mercedes,1,1,1
2020,Hungarian Grand Prix,11,VER,Red Bull,7,2,1
2020,Hungarian Grand Prix,11,BOT,Mercedes,2,3,1
2020,Hungarian Grand Prix,11,STR,Racing Point,3,4,0
2020,Hungarian Grand Prix,11,ALB,Red Bull,13,5,0
2020,Hungarian Grand Prix,11,VET,Ferrari,5,6,0
2020,Hungarian Grand Prix,11,PER,Racing Point,4,7,0
2020,Hungarian Grand Prix,11,RIC,Renault,11,8,0
2020,Hungarian Grand Prix,11,SAI,McLaren,9,9,0
2020,Hungarian Grand Prix,11,MAG,Haas F1 Team,11,10,0
2020,Hungarian Grand Prix,11,LEC,Ferrari,6,11,0
2020,Hungarian Grand Prix,11,KVY,AlphaTauri,17,12,0
2020,Hungarian Grand Prix,11,NOR,McLaren,8,13,0
2020,Hungarian Grand Prix,11,OCO,Renault,14,14,0
2020,Hungarian Grand Prix,11,RAI,Alfa Romeo,20,15,0
2020,Hungarian Grand Prix,11,GRO,Haas F1 Team,11,16,0
2020,Hungarian Grand Prix,11,GIO,Alfa Romeo,19,17,0
2020,Hungarian Grand Prix,11,RUS,Williams,12,18,0
2020,Hungarian Grand Prix,11,LAT,Williams,15,19,0
2020,Hungarian Grand Prix,11,GAS,AlphaTauri,10,R,0
2020,British Grand Prix,9,HAM,Mercedes,1,1,1
2020,British Grand Prix,9,VER,Red Bull,3,2,1
2020,British Grand Prix,9,LEC,Ferrari,4,3,1
2020,British Grand Prix,9,RIC,Renault,8,4,0
2020,British Grand Prix,9,NOR,McLaren,5,5,0
2020,British Grand Prix,9,OCO,Renault,9,6,0
2020,British Grand Prix,9,GAS,AlphaTauri,11,7,0
2020,British Grand Prix,9,ALB,Red Bull,12,8,0
2020,British Grand Prix,9,STR,Racing Point,6,9,0
2020,British Grand Prix,9,VET,Ferrari,10,10,0
2020,British Grand Prix,9,BOT,Mercedes,2,11,0
2020,British Grand Prix,9,RUS,Williams,20,12,0
2020,British Grand Prix,9,SAI,McLaren,7,13,0
2020,British Grand Prix,9,GIO,Alfa Romeo,15,14,0
2020,British Grand Prix,9,LAT,Williams,18,15,0
2020,British Grand Prix,9,GRO,Haas F1 Team,17,16,0
2020,British Grand Prix,9,RAI,Alfa Romeo,16,17,0
2020,British Grand Prix,9,KVY,AlphaTauri,19,R,0
2020,British Grand Prix,9,MAG,Haas F1 Team,14,R,0
2020,British Grand Prix,9,HUL,Racing Point,13,W,0
2020,70th Anniversary Grand Prix,9,VER,Red Bull,4,1,1
2020,70th Anniversary Grand Prix,9,HAM,Mercedes,2,2,1
2020,70th Anniversary Grand Prix,9,BOT,Mercedes,1,3,1
2020,70th Anniversary Grand Prix,9,LEC,Ferrari,8,4,0
2020,70th Anniversary Grand Prix,9,ALB,Red Bull,9,5,0
2020,70th Anniversary Grand Prix,9,STR,Racing Point,6,6,0
2020,70th Anniversary Grand Prix,9,HUL,Racing Point,3,7,0
2020,70th Anniversary Grand Prix,9,OCO,Renault,14,8,0
2020,70th Anniversary Grand Prix,9,NOR,McLaren,10,9,0
2020,70th Anniversary Grand Prix,9,KVY,AlphaTauri,16,10,0
2020,70th Anniversary Grand Prix,9,GAS,AlphaTauri,7,11,0
2020,70th Anniversary Grand Prix,9,VET,Ferrari,11,12,0
2020,70th Anniversary Grand Prix,9,SAI,McLaren,12,13,0
2020,70th Anniversary Grand Prix,9,RIC,Renault,5,14,0
2020,70th Anniversary Grand Prix,9,RAI,Alfa Romeo,20,15,0
2020,70th Anniversary Grand Prix,9,GRO,Haas F1 Team,13,16,0
2020,70th Anniversary Grand Prix,9,GIO,Alfa Romeo,19,17,0
2020,70th Anniversary Grand Prix,9,RUS,Williams,15,18,0
2020,70th Anniversary Grand Prix,9,LAT,Williams,18,19,0
